run,tag,step,value,wall_time
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,57,1.099288821220398,1778849956.0571895
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,58,1.3194080591201782,1778849957.0844853
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,59,1.3342807292938232,1778849958.0971787
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,60,1.1251392364501953,1778849959.125348
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,61,1.0676538944244385,1778849960.1605985
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,62,1.2667644023895264,1778849961.2919104
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,63,1.2667644023895264,1778849962.3108108
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,64,1.2667644023895264,1778849963.3274584
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,65,1.1223258972167969,1778849964.3775995
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,66,1.0356626510620117,1778849965.4003694
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,67,1.0356626510620117,1778849966.4258292
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,68,1.0356626510620117,1778849967.4476557
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,69,1.0356626510620117,1778849968.4666452
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,70,1.0356626510620117,1778849969.4813097
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,71,1.0356626510620117,1778849970.4947438
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,72,1.04331636428833,1778849971.6217268
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,73,1.0968917608261108,1778849972.6471138
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,74,1.0215272903442383,1778849973.6751714
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,75,1.0580997467041016,1778849974.7067556
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,76,1.3665704727172852,1778849975.719406
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,77,1.3665704727172852,1778849976.731551
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,78,1.3665704727172852,1778849977.744528
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,79,1.3665704727172852,1778849978.7525406
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,80,1.3665704727172852,1778849979.7772593
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,81,1.3460779190063477,1778849980.7919724
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,82,1.2436153888702393,1778849981.805561
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,83,1.2436153888702393,1778849982.8861318
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,84,1.2436153888702393,1778849983.89377
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,85,1.2436153888702393,1778849984.9028378
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,86,1.2436153888702393,1778849985.9144034
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,87,1.0551187992095947,1778849986.9599707
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,88,1.0757447481155396,1778849988.0161479
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,89,1.0720491409301758,1778849989.0262961
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,90,1.0720491409301758,1778849990.0498657
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,91,1.0720491409301758,1778849991.056382
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,92,1.0720491409301758,1778849992.0630326
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,93,1.0720491409301758,1778849993.0730188
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,94,1.2426972389221191,1778849994.1805682
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,95,1.1887625455856323,1778849995.1809046
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,96,1.1887625455856323,1778849996.1837127
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,97,1.1887625455856323,1778849997.1830108
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,98,1.1414674520492554,1778849998.2054822
grallator_flat,Episode_Reward/track_lin_vel_xy_exp,99,1.1821597814559937,1778849999.2352958
grallator_flat,Episode_Reward/track_ang_vel_z_exp,0,0.0,1778849898.0754697
grallator_flat,Episode_Reward/track_ang_vel_z_exp,1,0.0,1778849899.1132119
grallator_flat,Episode_Reward/track_ang_vel_z_exp,2,0.0,1778849900.0906796
grallator_flat,Episode_Reward/track_ang_vel_z_exp,3,0.007233531679958105,1778849901.5314653
grallator_flat,Episode_Reward/track_ang_vel_z_exp,4,0.02575782500207424,1778849902.52769
grallator_flat,Episode_Reward/track_ang_vel_z_exp,5,0.03438173234462738,1778849903.51871
grallator_flat,Episode_Reward/track_ang_vel_z_exp,6,0.0358165018260479,1778849904.4910064
grallator_flat,Episode_Reward/track_ang_vel_z_exp,7,0.0358165018260479,1778849905.467167
grallator_flat,Episode_Reward/track_ang_vel_z_exp,8,0.0358165018260479,1778849906.5275226
grallator_flat,Episode_Reward/track_ang_vel_z_exp,9,0.0358165018260479,1778849907.4926896
grallator_flat,Episode_Reward/track_ang_vel_z_exp,10,0.04159129783511162,1778849908.4804368
grallator_flat,Episode_Reward/track_ang_vel_z_exp,11,0.07362863421440125,1778849909.4743524
grallator_flat,Episode_Reward/track_ang_vel_z_exp,12,0.07679198682308197,1778849910.451131
grallator_flat,Episode_Reward/track_ang_vel_z_exp,13,0.07679198682308197,1778849911.4258962
grallator_flat,Episode_Reward/track_ang_vel_z_exp,14,0.07679198682308197,1778849912.3994277
